,metagene_id,Name,Disease,Disease Synonym,min_age,max_age,min_range,max_range,unit,meta_id,related_hmdb
2610,2713,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
2611,2714,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
2612,2715,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
2613,2716,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
2614,2717,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
2615,2718,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
2616,2719,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
2617,2720,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
2618,2721,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
2619,2722,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 37 (COXPD37),MICOS13,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
2620,2723,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
2621,2724,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
2622,2725,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
2623,2726,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
2624,2727,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
2625,2728,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
2626,2729,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
2627,2730,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
2628,2731,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
2629,2732,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
2630,2733,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
2631,2734,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
2632,2735,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
2633,2736,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
2634,2737,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
2635,2738,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 38 (COXPD38),MRPS14,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
2636,2739,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
2637,2740,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
2638,2741,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
2639,2742,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
2640,2743,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
2641,2744,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
2642,2745,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
2643,2746,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
2644,2747,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
2645,2748,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
2646,2749,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
2647,2750,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
2648,2751,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
2649,2752,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
2650,2753,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
2651,2754,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 39 (COXPD39),GFM2,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
2652,2755,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,13.0,18.0,19.00,71.0,μmol/l,1992,HMDB0000051
2653,2756,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,2.0,25.00,80.0,μmol/l,9,HMDB0000051
2654,2757,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,1.0,13.0,11.00,68.0,μmol/l,1092,HMDB0000051
2655,2758,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0907,45.00,97.0,µmol/l,37,HMDB0000051
2656,2759,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0028,36.00,110.0,μmol/l,278,HMDB0000051
2657,2760,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0907,47.00,91.0,µmol/l,277,HMDB0000051
2658,2761,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0907,41.00,79.0,µmol/l,276,HMDB0000051
2659,2762,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0907,28.00,56.0,µmol/l,275,HMDB0000051
2660,2763,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0907,24.00,60.0,µmol/l,274,HMDB0000051
2661,2764,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0907,27.00,59.0,µmol/l,273,HMDB0000051
2662,2765,Ammonia,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,0.0907,27.00,57.0,µmol/l,279,HMDB0000051
2663,2766,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
2664,2767,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
2665,2768,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
2666,2769,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
2667,2770,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
2668,2771,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
2669,2772,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
2670,2773,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
2671,2774,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
2672,2775,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
2673,2776,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
2674,2777,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
2675,2778,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
2676,2779,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
2677,2780,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
2678,2781,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 4 (COXPD4),TUFM,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
2679,2782,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,13.0,120.00,600.0,μmol/l,1929,HMDB0001310
2680,2783,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,18.0,64.0,177.00,583.0,μmol/l,1930,HMDB0001310
2681,2784,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,13.0,18.0,252.00,494.0,μmol/l,1931,HMDB0001310
2682,2785,Glutamine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,13.0,18.0,457.00,857.0,μmol/l,1942,HMDB0003423
2683,2786,Glutamine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,18.0,64.0,205.00,756.0,μmol/l,1943,HMDB0003423
2684,2787,Pyruvic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,99.0,60.00,100.0,μmol/l,2103,HMDB0000243
2685,2788,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,0.0028,108.00,710.0,μmol/l,33,HMDB0001310
2686,2789,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,2.0,143.00,439.0,μmol/l,38,HMDB0001310
2687,2790,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,0.02,89.82,486.6,µmol/l,1274,HMDB0001310
2688,2792,Glutamine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,0.0028,178.00,886.0,μmol/l,14,HMDB0003423
2689,2793,Glutamine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,13.0,333.00,809.0,μmol/l,706,HMDB0003423
2690,2794,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
2691,2795,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
2692,2796,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
2693,2797,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
2694,2798,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
2695,2799,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
2696,2800,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
2697,2801,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
2698,2802,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
2699,2803,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
2700,2804,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
2701,2805,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
2702,2806,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
2703,2807,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
2704,2808,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
2705,2809,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
2706,2810,Pyruvic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40 (COXPD40),QRSL1,18.0,64.0,27.00,160.0,µmol/l,292,HMDB0000243
2707,2811,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
2708,2812,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
2709,2813,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
2710,2814,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
2711,2815,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
2712,2816,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
2713,2817,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,,,2.70,4.5,mmol/l,1134,HMDB0003345
2714,2818,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,,,3.00,4.3,mmol/l,1135,HMDB0003345
2715,2819,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
2716,2820,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
2717,2821,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
2718,2822,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
2719,2823,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
2720,2824,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
2721,2825,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
2722,2826,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
2723,2827,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
2724,2828,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
2725,2829,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
2726,2830,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,2.0,0.80,1.5,mmol/l,202,HMDB0001311
2727,2831,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,13.0,0.70,1.9,mmol/l,210,HMDB0001311
2728,2832,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,18.0,64.0,0.40,1.0,mmol/l,213,HMDB0001311
2729,2833,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,7.0,15.0,0.40,0.9,mmol/l,1137,HMDB0001311
2730,2834,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,7.0,0.70,1.6,mmol/l,1136,HMDB0001311
2731,2835,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,1.0,13.0,0.90,1.8,mmol/l,203,HMDB0001311
2732,2836,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,18.0,64.0,1.00,1.5,mmol/l,204,HMDB0001311
2733,2837,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41 (COXPD41),GATB,0.0,2.0,2.00,3.0,mmol/l,207,HMDB0001311
2734,2838,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,1.0,13.0,120.00,600.0,μmol/l,1929,HMDB0001310
2735,2839,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,18.0,64.0,177.00,583.0,μmol/l,1930,HMDB0001310
2736,2840,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,13.0,18.0,252.00,494.0,μmol/l,1931,HMDB0001310
2737,2841,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,0.0028,108.00,710.0,μmol/l,33,HMDB0001310
2738,2842,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,2.0,143.00,439.0,μmol/l,38,HMDB0001310
2739,2843,Alanine,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,0.02,89.82,486.6,µmol/l,1274,HMDB0001310
2740,2844,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,13.0,18.0,2.60,5.5,mmol/l,47,HMDB0003345
2741,2845,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,18.0,64.0,2.60,5.5,mmol/l,281,HMDB0003345
2742,2846,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,1.0,13.0,3.30,5.5,mmol/l,282,HMDB0003345
2743,2847,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,0.0907,1.10,3.3,mmol/l,280,HMDB0003345
2744,2848,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,0.0028,2.20,3.3,mmol/l,283,HMDB0003345
2745,2849,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,0.0028,2.80,5.0,mmol/l,46,HMDB0003345
2746,2850,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,,,2.70,4.5,mmol/l,1134,HMDB0003345
2747,2851,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,,,3.00,4.3,mmol/l,1135,HMDB0003345
2748,2852,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,1.0,13.0,2.60,5.5,mmol/l,490,HMDB0003345
2749,2853,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,0.0028,2.60,5.5,mmol/l,333,HMDB0003345
2750,2854,D-Glucose,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,2.0,2.60,5.5,mmol/l,334,HMDB0003345
2751,2855,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,2.0,0.70,3.3,mmol/l,330,HMDB0001311
2752,2856,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,1.0,13.0,0.90,1.8,mmol/l,469,HMDB0001311
2753,2857,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,1.0,13.0,0.80,1.5,mmol/l,208,HMDB0001311
2754,2858,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,18.0,64.0,0.70,1.9,mmol/l,211,HMDB0001311
2755,2859,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,2.0,1.00,2.3,mmol/l,214,HMDB0001311
2756,2860,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,0.0,2.0,0.90,2.0,mmol/l,206,HMDB0001311
2757,2861,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,1.0,13.0,0.50,1.6,mmol/l,209,HMDB0001311
2758,2862,L-Lactic acid,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42 (COXPD42),GATC,18.0,64.0,0.60,0.9,mmol/l,212,HMDB0001311
